user_id,route_id,interaction_type,timestamp,interaction_weight
user_004,route_103,visit,2025-04-10T16:07:00Z,5
user_004,route_115,like,2025-05-13T23:51:00Z,3
user_004,route_063,view,2025-05-31T03:30:00Z,1
user_004,route_031,visit,2025-06-07T13:50:00Z,5
user_004,route_087,view,2025-06-25T23:45:00Z,1
user_004,route_106,view,2025-07-10T08:37:00Z,1
user_004,route_098,view,2025-07-15T16:19:00Z,1
user_004,route_066,like,2025-08-03T12:24:00Z,3
user_004,route_072,like,2025-08-20T08:13:00Z,3
user_004,route_061,view,2025-10-01T20:50:00Z,1
user_004,route_077,view,2025-10-19T14:09:00Z,1
user_004,route_017,view,2025-10-26T18:39:00Z,1
user_004,route_006,visit,2025-10-26T22:36:00Z,5
user_004,route_059,view,2025-12-02T15:18:00Z,1
user_004,route_086,view,2025-12-10T11:32:00Z,1
user_005,route_044,view,2025-01-11T01:44:00Z,1
user_005,route_020,like,2025-01-25T21:06:00Z,3
user_005,route_059,like,2025-02-16T16:04:00Z,3
user_005,route_118,view,2025-02-17T11:52:00Z,1
user_005,route_062,visit,2025-02-18T01:00:00Z,5
user_005,route_080,view,2025-02-21T08:41:00Z,1
user_005,route_040,like,2025-02-23T16:46:00Z,3
user_005,route_120,view,2025-02-26T18:42:00Z,1
user_005,route_010,like,2025-02-27T04:44:00Z,3
user_005,route_102,checkin,2025-02-28T12:25:00Z,8
user_005,route_081,view,2025-03-09T06:46:00Z,1
user_005,route_003,like,2025-03-10T10:57:00Z,3
user_005,route_012,visit,2025-03-23T03:26:00Z,5
user_005,route_075,view,2025-03-31T01:54:00Z,1
user_005,route_058,visit,2025-04-07T05:58:00Z,5
user_005,route_114,like,2025-04-12T19:12:00Z,3
user_005,route_049,view,2025-04-17T22:59:00Z,1
user_005,route_076,like,2025-05-01T00:00:00Z,3
user_005,route_048,view,2025-05-11T17:39:00Z,1
user_005,route_004,visit,2025-05-20T12:44:00Z,5
user_005,route_034,view,2025-05-25T03:50:00Z,1
user_005,route_042,view,2025-05-29T14:46:00Z,1
user_005,route_100,like,2025-06-01T05:02:00Z,3
user_005,route_054,view,2025-06-01T08:29:00Z,1
user_005,route_064,view,2025-07-26T00:14:00Z,1
user_005,route_105,like,2025-08-04T20:56:00Z,3
user_005,route_052,like,2025-08-13T19:17:00Z,3
user_005,route_043,like,2025-08-16T12:07:00Z,3
user_005,route_063,view,2025-08-31T22:09:00Z,1
user_005,route_091,view,2025-09-16T05:07:00Z,1
user_005,route_073,like,2025-09-25T06:22:00Z,3
user_005,route_101,visit,2025-09-26T10:27:00Z,5
user_005,route_028,view,2025-11-15T19:44:00Z,1
user_005,route_014,visit,2025-11-30T01:24:00Z,5
user_005,route_072,view,2025-12-05T03:42:00Z,1
user_005,route_108,view,2025-12-06T20:10:00Z,1
user_005,route_032,visit,2025-12-13T10:27:00Z,5
user_005,route_007,view,2025-12-18T20:00:00Z,1
user_006,route_055,like,2025-01-01T02:50:00Z,3
user_006,route_103,like,2025-01-26T16:14:00Z,3
user_006,route_029,view,2025-02-15T15:28:00Z,1
user_006,route_096,view,2025-03-22T16:54:00Z,1
user_006,route_026,visit,2025-04-07T03:59:00Z,5
user_006,route_059,like,2025-04-21T14:52:00Z,3
user_006,route_105,like,2025-04-25T14:21:00Z,3
user_006,route_095,checkin,2025-06-14T07:21:00Z,8
user_006,route_084,view,2025-06-23T03:48:00Z,1
user_006,route_037,view,2025-06-24T11:52:00Z,1
user_006,route_114,view,2025-07-06T22:28:00Z,1
user_006,route_106,view,2025-07-13T12:52:00Z,1
user_006,route_090,like,2025-07-26T13:02:00Z,3
user_006,route_078,like,2025-07-29T03:16:00Z,3
user_006,route_023,view,2025-08-19T14:42:00Z,1
user_006,route_065,like,2025-08-24T14:51:00Z,3
user_006,route_085,visit,2025-09-10T04:52:00Z,5
user_006,route_002,like,2025-09-11T05:04:00Z,3
user_006,route_067,view,2025-09-12T23:41:00Z,1
user_006,route_015,view,2025-09-16T04:31:00Z,1
user_006,route_074,view,2025-10-13T19:03:00Z,1
user_006,route_024,like,2025-10-15T06:41:00Z,3
user_006,route_086,visit,2025-11-13T20:19:00Z,5
user_006,route_048,like,2025-11-14T19:30:00Z,3
user_006,route_019,like,2025-11-21T09:35:00Z,3
user_006,route_077,view,2025-11-21T21:37:00Z,1
user_006,route_012,view,2025-12-04T07:00:00Z,1
user_006,route_083,view,2025-12-06T21:41:00Z,1
user_006,route_004,visit,2025-12-26T03:02:00Z,5
user_007,route_032,view,2025-01-07T16:06:00Z,1
user_007,route_110,like,2025-02-17T11:14:00Z,3
user_007,route_020,checkin,2025-03-09T22:41:00Z,8
user_007,route_088,view,2025-03-16T01:42:00Z,1
user_007,route_013,visit,2025-03-16T01:44:00Z,5
user_007,route_002,view,2025-03-23T13:34:00Z,1
user_007,route_094,like,2025-04-02T16:34:00Z,3
user_007,route_077,like,2025-04-05T16:04:00Z,3
user_007,route_034,view,2025-04-10T09:28:00Z,1
user_007,route_043,view,2025-04-15T17:02:00Z,1
user_007,route_025,like,2025-04-22T06:13:00Z,3
user_007,route_042,visit,2025-05-09T06:39:00Z,5
user_007,route_028,like,2025-05-17T05:18:00Z,3
user_007,route_030,view,2025-05-23T17:16:00Z,1
user_007,route_038,visit,2025-05-29T21:22:00Z,5
user_007,route_101,like,2025-06-15T19:03:00Z,3
user_007,route_059,like,2025-06-15T22:07:00Z,3
user_007,route_017,checkin,2025-07-15T12:26:00Z,8
user_007,route_023,like,2025-07-19T07:32:00Z,3
user_007,route_074,like,2025-08-15T07:58:00Z,3
user_007,route_093,visit,2025-08-20T03:39:00Z,5
user_007,route_107,view,2025-09-09T18:35:00Z,1
user_007,route_027,view,2025-09-21T03:24:00Z,1
user_007,route_084,visit,2025-10-01T09:56:00Z,5
user_007,route_035,view,2025-10-07T23:38:00Z,1
user_007,route_063,like,2025-10-15T07:47:00Z,3
user_007,route_004,like,2025-10-15T15:37:00Z,3
user_007,route_031,view,2025-10-27T08:00:00Z,1
user_007,route_103,view,2025-11-17T19:53:00Z,1
user_007,route_052,view,2025-12-06T10:21:00Z,1
user_007,route_007,like,2025-12-08T22:26:00Z,3
user_007,route_072,checkin,2025-12-16T02:11:00Z,8
user_007,route_070,view,2025-12-17T10:35:00Z,1
user_007,route_109,like,2025-12-23T09:44:00Z,3
user_007,route_037,view,2025-12-29T10:33:00Z,1
user_007,route_045,view,2025-12-30T04:02:00Z,1
user_007,route_075,like,2025-12-30T20:23:00Z,3
user_008,route_002,view,2025-01-04T20:04:00Z,1
user_008,route_032,view,2025-02-19T05:49:00Z,1
user_008,route_033,visit,2025-02-23T06:34:00Z,5
user_008,route_082,view,2025-02-28T12:16:00Z,1
user_008,route_090,view,2025-04-02T08:35:00Z,1
user_008,route_116,view,2025-04-09T10:32:00Z,1
user_008,route_118,view,2025-04-27T08:26:00Z,1
user_008,route_011,view,2025-05-25T00:58:00Z,1
user_008,route_044,view,2025-06-19T01:05:00Z,1
user_008,route_083,view,2025-07-03T16:06:00Z,1
user_008,route_108,view,2025-07-11T16:51:00Z,1
user_008,route_008,view,2025-07-19T21:07:00Z,1
user_008,route_076,visit,2025-08-11T20:52:00Z,5
user_008,route_050,visit,2025-09-07T01:18:00Z,5
user_008,route_114,like,2025-10-27T01:44:00Z,3
user_008,route_051,like,2025-11-19T06:55:00Z,3
user_008,route_064,view,2025-11-19T12:27:00Z,1
user_008,route_117,view,2025-11-25T23:39:00Z,1
user_008,route_115,view,2025-12-18T04:01:00Z,1
user_008,route_069,view,2025-12-18T09:38:00Z,1
user_009,route_028,view,2025-01-10T16:40:00Z,1
user_009,route_077,view,2025-01-24T01:41:00Z,1
user_009,route_012,view,2025-03-13T14:10:00Z,1
user_009,route_066,view,2025-03-13T17:12:00Z,1
user_009,route_031,view,2025-03-20T18:36:00Z,1
user_009,route_029,view,2025-04-10T10:31:00Z,1
user_009,route_102,view,2025-04-12T23:37:00Z,1
user_009,route_062,view,2025-04-19T01:35:00Z,1
user_009,route_055,view,2025-04-30T01:42:00Z,1
user_009,route_117,like,2025-05-01T03:18:00Z,3
user_009,route_103,like,2025-05-07T07:45:00Z,3
user_009,route_058,view,2025-05-15T18:34:00Z,1
user_009,route_021,view,2025-05-29T21:04:00Z,1
user_009,route_098,view,2025-06-11T13:10:00Z,1
user_009,route_109,like,2025-06-19T11:08:00Z,3
user_009,route_104,visit,2025-07-04T12:30:00Z,5
user_009,route_041,like,2025-07-06T16:00:00Z,3
user_009,route_080,visit,2025-07-07T12:14:00Z,5
user_009,route_036,view,2025-08-12T08:53:00Z,1
user_009,route_085,like,2025-08-25T14:22:00Z,3
user_009,route_106,view,2025-08-26T16:32:00Z,1
user_009,route_068,view,2025-09-05T11:02:00Z,1
user_009,route_040,view,2025-09-07T07:04:00Z,1
user_009,route_035,view,2025-09-07T17:06:00Z,1
user_009,route_043,view,2025-09-20T04:10:00Z,1
user_009,route_024,like,2025-10-04T15:41:00Z,3
user_009,route_072,view,2025-10-09T14:41:00Z,1
user_009,route_078,checkin,2025-10-17T21:55:00Z,8
user_009,route_026,like,2025-10-25T18:25:00Z,3
user_009,route_004,view,2025-10-29T23:54:00Z,1
user_009,route_114,view,2025-11-07T02:53:00Z,1
user_009,route_022,like,2025-11-11T21:10:00Z,3
user_009,route_054,view,2025-11-12T08:12:00Z,1
user_009,route_095,like,2025-11-12T21:19:00Z,3
user_009,route_092,view,2025-11-17T02:46:00Z,1
user_009,route_082,view,2025-12-10T18:54:00Z,1
user_009,route_099,visit,2025-12-14T23:21:00Z,5
user_009,route_090,like,2025-12-27T16:40:00Z,3
user_010,route_090,checkin,2025-02-19T05:30:00Z,8
user_010,route_075,view,2025-03-02T21:14:00Z,1
user_010,route_027,view,2025-03-07T18:37:00Z,1
user_010,route_103,like,2025-03-08T19:34:00Z,3
user_010,route_079,view,2025-03-17T01:10:00Z,1
user_010,route_056,view,2025-03-18T05:10:00Z,1
user_010,route_040,like,2025-04-03T16:25:00Z,3
user_010,route_038,checkin,2025-04-14T16:55:00Z,8
user_010,route_058,view,2025-04-23T13:38:00Z,1
user_010,route_115,like,2025-04-28T15:50:00Z,3
user_010,route_116,like,2025-05-16T05:46:00Z,3
user_010,route_007,view,2025-06-19T23:07:00Z,1
user_010,route_024,view,2025-07-09T01:44:00Z,1
user_010,route_067,view,2025-07-13T12:08:00Z,1
user_010,route_011,view,2025-08-21T19:37:00Z,1
user_010,route_012,like,2025-09-03T15:13:00Z,3
user_010,route_114,view,2025-09-15T03:05:00Z,1
user_010,route_028,visit,2025-10-16T20:01:00Z,5
user_010,route_025,like,2025-10-26T05:39:00Z,3
user_010,route_055,like,2025-11-04T01:56:00Z,3
user_010,route_080,view,2025-11-07T15:55:00Z,1
user_010,route_039,visit,2025-11-19T16:02:00Z,5
user_010,route_069,view,2025-11-28T13:01:00Z,1
user_010,route_108,view,2025-12-05T09:05:00Z,1
user_010,route_091,view,2025-12-14T20:27:00Z,1
user_010,route_054,view,2025-12-17T13:52:00Z,1
user_011,route_080,like,2025-02-10T19:02:00Z,3
user_011,route_114,view,2025-02-15T02:16:00Z,1
user_011,route_008,like,2025-03-16T15:59:00Z,3
user_011,route_014,view,2025-03-28T21:02:00Z,1
user_011,route_094,like,2025-03-31T20:31:00Z,3
user_011,route_066,like,2025-04-02T11:35:00Z,3
user_011,route_095,visit,2025-04-14T21:59:00Z,5
user_011,route_054,view,2025-05-10T09:36:00Z,1
user_011,route_119,view,2025-05-22T12:22:00Z,1
user_011,route_030,like,2025-05-22T21:25:00Z,3
user_011,route_112,like,2025-05-27T06:02:00Z,3
user_011,route_078,visit,2025-07-19T20:00:00Z,5
user_011,route_001,like,2025-07-25T10:51:00Z,3
user_011,route_021,view,2025-07-25T19:41:00Z,1
user_011,route_033,view,2025-07-29T11:06:00Z,1
user_011,route_071,like,2025-07-31T17:50:00Z,3
user_011,route_059,view,2025-09-19T16:44:00Z,1
user_011,route_089,view,2025-10-02T13:36:00Z,1
user_011,route_026,view,2025-11-30T18:16:00Z,1
user_011,route_093,view,2025-12-02T00:10:00Z,1
user_011,route_103,view,2025-12-04T03:47:00Z,1
user_011,route_086,view,2025-12-23T21:45:00Z,1
user_011,route_049,view,2025-12-25T05:06:00Z,1
user_011,route_098,view,2025-12-28T12:47:00Z,1
user_011,route_110,visit,2025-12-31T19:03:00Z,5
user_012,route_070,view,2025-01-05T22:53:00Z,1
user_012,route_074,visit,2025-02-04T12:40:00Z,5
user_012,route_032,visit,2025-03-01T16:16:00Z,5
user_012,route_090,checkin,2025-03-03T02:43:00Z,8
user_012,route_058,visit,2025-04-16T07:12:00Z,5
user_012,route_066,view,2025-04-23T21:44:00Z,1
user_012,route_100,visit,2025-05-01T23:15:00Z,5
user_012,route_076,like,2025-05-28T02:25:00Z,3
user_012,route_028,view,2025-06-11T13:22:00Z,1
user_012,route_020,view,2025-06-23T14:43:00Z,1
user_012,route_116,visit,2025-06-25T02:35:00Z,5
user_012,route_038,visit,2025-07-13T18:30:00Z,5
user_012,route_088,view,2025-08-05T15:34:00Z,1
user_012,route_003,view,2025-09-01T10:22:00Z,1
user_012,route_072,like,2025-09-10T19:00:00Z,3
user_012,route_060,view,2025-09-19T08:25:00Z,1
user_012,route_104,view,2025-10-05T01:54:00Z,1
user_012,route_105,view,2025-10-14T02:32:00Z,1
user_012,route_008,visit,2025-10-21T08:11:00Z,5
user_012,route_120,view,2025-10-22T08:31:00Z,1
user_012,route_019,view,2025-10-22T08:44:00Z,1
user_012,route_071,view,2025-10-23T04:03:00Z,1
user_012,route_011,view,2025-10-28T00:30:00Z,1
user_012,route_039,like,2025-11-13T11:09:00Z,3
user_012,route_001,like,2025-11-14T10:31:00Z,3
user_012,route_082,like,2025-12-16T06:31:00Z,3
user_013,route_114,like,2025-03-04T11:55:00Z,3
user_013,route_055,like,2025-03-16T05:40:00Z,3
user_013,route_104,view,2025-03-18T15:51:00Z,1
user_013,route_088,visit,2025-03-25T01:13:00Z,5
user_013,route_068,view,2025-05-19T07:35:00Z,1
user_013,route_027,like,2025-05-26T11:20:00Z,3
user_013,route_106,view,2025-06-21T08:23:00Z,1
user_013,route_033,view,2025-06-22T13:40:00Z,1
user_013,route_109,view,2025-07-10T11:54:00Z,1
user_013,route_069,visit,2025-07-15T06:09:00Z,5
user_013,route_009,view,2025-07-15T19:18:00Z,1
user_013,route_002,view,2025-07-27T02:05:00Z,1
user_013,route_026,checkin,2025-08-04T15:08:00Z,8
user_013,route_005,like,2025-08-06T06:26:00Z,3
user_013,route_047,view,2025-08-19T05:36:00Z,1
user_013,route_100,view,2025-09-01T20:06:00Z,1
user_013,route_076,like,2025-09-07T09:16:00Z,3
user_013,route_058,like,2025-09-07T23:28:00Z,3
user_013,route_054,view,2025-10-13T08:22:00Z,1
user_013,route_014,view,2025-10-18T01:25:00Z,1
user_013,route_044,visit,2025-10-22T21:14:00Z,5
user_013,route_119,like,2025-11-07T06:36:00Z,3
user_013,route_038,view,2025-11-10T10:23:00Z,1
user_013,route_087,like,2025-11-19T16:34:00Z,3
user_013,route_072,checkin,2025-11-29T17:11:00Z,8
user_014,route_079,view,2025-01-05T22:59:00Z,1
user_014,route_035,view,2025-02-10T06:10:00Z,1
user_014,route_014,visit,2025-02-18T02:59:00Z,5
user_014,route_063,view,2025-03-11T11:18:00Z,1
user_014,route_078,visit,2025-03-21T02:41:00Z,5
user_014,route_094,view,2025-05-26T14:40:00Z,1
user_014,route_057,view,2025-06-05T00:00:00Z,1
user_014,route_098,view,2025-06-07T11:26:00Z,1
user_014,route_120,view,2025-07-02T10:55:00Z,1
user_014,route_083,view,2025-07-19T09:14:00Z,1
user_014,route_012,like,2025-08-22T20:47:00Z,3
user_014,route_039,like,2025-09-02T09:00:00Z,3
user_014,route_071,view,2025-09-26T02:06:00Z,1
user_014,route_066,view,2025-09-27T05:01:00Z,1
user_014,route_043,view,2025-10-01T09:58:00Z,1
user_014,route_089,view,2025-10-04T07:51:00Z,1
user_014,route_085,view,2025-10-04T08:35:00Z,1
user_014,route_048,like,2025-10-08T01:01:00Z,3
user_014,route_055,like,2025-10-16T13:33:00Z,3
user_014,route_033,like,2025-12-05T08:47:00Z,3
user_014,route_067,like,2025-12-24T17:11:00Z,3
user_015,route_081,view,2025-01-26T17:01:00Z,1
user_015,route_033,visit,2025-01-27T21:13:00Z,5
user_015,route_090,view,2025-02-06T17:30:00Z,1
user_015,route_091,checkin,2025-02-18T16:42:00Z,8
user_015,route_034,view,2025-02-22T09:17:00Z,1
user_015,route_058,like,2025-03-11T09:07:00Z,3
user_015,route_038,like,2025-03-16T01:17:00Z,3
user_015,route_116,view,2025-03-19T00:31:00Z,1
user_015,route_053,view,2025-05-07T23:02:00Z,1
user_015,route_032,checkin,2025-05-08T12:49:00Z,8
user_015,route_025,view,2025-05-09T12:53:00Z,1
user_015,route_068,like,2025-06-15T05:40:00Z,3
user_015,route_085,like,2025-06-19T02:53:00Z,3
user_015,route_092,like,2025-07-10T14:44:00Z,3
user_015,route_096,view,2025-07-31T06:54:00Z,1
user_015,route_035,like,2025-08-04T09:50:00Z,3
user_015,route_037,view,2025-08-13T23:00:00Z,1
user_015,route_027,checkin,2025-08-31T12:43:00Z,8
user_015,route_031,view,2025-09-09T06:20:00Z,1
user_015,route_104,view,2025-10-09T16:07:00Z,1
user_015,route_074,visit,2025-11-13T14:17:00Z,5
user_015,route_118,view,2025-11-23T09:12:00Z,1
user_015,route_095,visit,2025-11-29T23:34:00Z,5
user_016,route_050,view,2025-01-10T19:54:00Z,1
user_016,route_047,view,2025-01-21T15:45:00Z,1
user_016,route_067,view,2025-02-16T21:39:00Z,1
user_016,route_064,view,2025-03-06T15:14:00Z,1
user_016,route_095,view,2025-03-20T19:18:00Z,1
user_016,route_062,like,2025-03-20T22:34:00Z,3
user_016,route_023,view,2025-05-31T17:44:00Z,1
user_016,route_099,like,2025-07-07T14:00:00Z,3
user_016,route_001,view,2025-07-13T11:46:00Z,1
user_016,route_068,view,2025-08-13T23:12:00Z,1
user_016,route_049,view,2025-08-19T09:52:00Z,1
user_016,route_034,like,2025-08-28T08:55:00Z,3
user_016,route_039,view,2025-09-17T12:46:00Z,1
user_016,route_056,like,2025-09-26T21:31:00Z,3
user_016,route_017,like,2025-10-11T05:04:00Z,3
user_016,route_077,view,2025-10-13T20:48:00Z,1
user_016,route_100,view,2025-10-18T05:34:00Z,1
user_016,route_051,like,2025-11-14T07:20:00Z,3
user_016,route_114,view,2025-11-17T01:03:00Z,1
user_016,route_112,view,2025-11-25T10:07:00Z,1
user_016,route_058,view,2025-12-04T17:52:00Z,1
user_017,route_093,checkin,2025-02-06T09:04:00Z,8
user_017,route_080,like,2025-02-17T18:25:00Z,3
user_017,route_088,view,2025-02-18T01:29:00Z,1
user_017,route_001,view,2025-02-18T19:41:00Z,1
user_017,route_065,view,2025-02-23T05:50:00Z,1
user_017,route_053,view,2025-02-24T20:36:00Z,1
user_017,route_072,visit,2025-03-12T08:23:00Z,5
user_017,route_101,like,2025-04-02T17:47:00Z,3
user_017,route_010,like,2025-04-20T10:01:00Z,3
user_017,route_070,like,2025-04-20T12:49:00Z,3
user_017,route_103,like,2025-04-22T23:04:00Z,3
user_017,route_042,visit,2025-05-08T07:16:00Z,5
user_017,route_034,view,2025-05-11T11:28:00Z,1
user_017,route_007,like,2025-05-26T19:01:00Z,3
user_017,route_041,checkin,2025-06-04T00:19:00Z,8
user_017,route_071,visit,2025-06-11T17:20:00Z,5
user_017,route_079,like,2025-06-15T19:15:00Z,3
user_017,route_066,like,2025-06-21T11:56:00Z,3
user_017,route_054,view,2025-07-23T00:46:00Z,1
user_017,route_090,like,2025-07-25T16:21:00Z,3
user_017,route_033,visit,2025-07-31T20:27:00Z,5
user_017,route_003,visit,2025-08-01T11:50:00Z,5
user_017,route_109,like,2025-08-02T03:55:00Z,3
user_017,route_100,view,2025-08-23T22:42:00Z,1
user_017,route_011,visit,2025-09-05T05:31:00Z,5
user_017,route_084,like,2025-09-23T03:06:00Z,3
user_017,route_032,view,2025-09-30T12:12:00Z,1
user_017,route_051,visit,2025-10-01T19:28:00Z,5
user_017,route_028,like,2025-10-12T18:59:00Z,3
user_017,route_096,like,2025-10-23T12:05:00Z,3
user_017,route_013,view,2025-11-12T08:33:00Z,1
user_017,route_029,view,2025-12-01T19:59:00Z,1
user_017,route_116,like,2025-12-03T07:36:00Z,3
user_017,route_077,like,2025-12-20T08:58:00Z,3
user_017,route_104,like,2025-12-20T22:36:00Z,3
user_018,route_076,view,2025-01-10T11:43:00Z,1
user_018,route_039,view,2025-01-16T17:17:00Z,1
user_018,route_083,view,2025-01-21T07:59:00Z,1
user_018,route_032,view,2025-01-23T08:10:00Z,1
user_018,route_091,view,2025-02-13T03:47:00Z,1
user_018,route_115,like,2025-02-15T03:42:00Z,3
user_018,route_097,view,2025-02-15T05:12:00Z,1
user_018,route_038,view,2025-02-26T09:28:00Z,1
user_018,route_068,like,2025-03-14T22:44:00Z,3
user_018,route_003,visit,2025-03-28T11:39:00Z,5
user_018,route_111,view,2025-04-13T22:39:00Z,1
user_018,route_073,like,2025-04-15T17:33:00Z,3
user_018,route_007,view,2025-04-30T06:43:00Z,1
user_018,route_079,checkin,2025-05-12T12:56:00Z,8
user_018,route_046,like,2025-05-28T00:21:00Z,3
user_018,route_104,view,2025-05-30T20:24:00Z,1
user_018,route_101,like,2025-06-11T15:55:00Z,3
user_018,route_017,view,2025-06-19T06:47:00Z,1
user_018,route_025,like,2025-06-20T15:25:00Z,3
user_018,route_085,view,2025-06-24T12:42:00Z,1
user_018,route_087,view,2025-07-07T11:12:00Z,1
user_018,route_014,like,2025-07-12T18:57:00Z,3
user_018,route_019,view,2025-07-14T16:45:00Z,1
user_018,route_050,visit,2025-08-09T10:43:00Z,5
user_018,route_053,view,2025-08-15T19:09:00Z,1
user_018,route_107,like,2025-08-23T17:59:00Z,3
user_018,route_070,view,2025-08-27T20:00:00Z,1
user_018,route_027,view,2025-09-14T08:51:00Z,1
user_018,route_072,view,2025-09-26T07:15:00Z,1
user_018,route_052,like,2025-10-08T15:39:00Z,3
user_018,route_058,view,2025-10-14T06:31:00Z,1
user_018,route_064,like,2025-10-20T06:35:00Z,3
user_018,route_034,like,2025-11-01T20:01:00Z,3
user_018,route_077,visit,2025-11-14T04:55:00Z,5
user_018,route_030,checkin,2025-11-17T09:15:00Z,8
user_018,route_060,view,2025-12-04T11:55:00Z,1
user_018,route_040,visit,2025-12-05T08:42:00Z,5
user_018,route_092,view,2025-12-24T04:48:00Z,1
user_019,route_089,view,2025-01-08T08:26:00Z,1
user_019,route_076,view,2025-01-21T17:24:00Z,1
user_019,route_098,visit,2025-01-28T22:33:00Z,5
user_019,route_033,visit,2025-03-02T05:20:00Z,5
user_019,route_081,view,2025-03-05T02:07:00Z,1
user_019,route_032,like,2025-03-16T23:01:00Z,3
user_019,route_103,like,2025-04-01T14:55:00Z,3
user_019,route_022,view,2025-04-07T03:08:00Z,1
user_019,route_037,view,2025-04-09T07:02:00Z,1
user_019,route_102,like,2025-05-07T13:25:00Z,3
user_019,route_067,checkin,2025-06-10T12:39:00Z,8
